"Genero_Usuario","Ciclo_Estacion_Retiro","Ciclo_Estacion_Arribo","Viajes","Tiempo_Promedio"
"M",73,"152",535,331.198130841121
"M",73,"36",413,548.438256658596
"M",73,"47",427,512.512880562061
"M",74,"134",421,741.508313539192
"M",74,"182",634,423.206624605678
"M",74,"37",450,453.251111111111
"M",74,"47",489,537.028629856851
"M",75,"182",648,376.458333333333
"M",75,"188",374,527.42513368984
"M",75,"36",409,513.266503667482
"M",77,"185",469,415.2921108742
"M",79,"146",510,507.38431372549
"M",80,"182",453,383.774834437086
"M",80,"46",402,451.05223880597
"M",80,"47",372,592.126344086022
"M",82,"107",465,492.245161290323
"M",82,"112",418,508.468899521531
"M",82,"124",2023,627.450321304993
"M",82,"141",395,931.227848101266
"M",82,"266",856,742.209112149533
"M",82,"48",734,292.719346049046
"M",83,"146",385,359.535064935065
"M",85,"174",2268,348.095679012346
"M",85,"254",440,344.365909090909
"M",85,"266",761,810.106438896189
"M",85,"267",425,786.745882352941
"M",85,"271",744,793.060483870968
"M",85,"28",390,683.158974358974
"M",86,"1",731,562.800273597811
"M",86,"14",690,601.836231884058
"M",86,"15",1435,496.031358885017
"M",86,"16",921,418.258414766558
"M",86,"17",441,387.657596371882
"M",86,"18",411,304.172749391728
"M",86,"183",443,511.422121896163
"M",86,"19",383,267.827676240209
"M",86,"23",428,587.556074766355
"M",86,"266",655,645.941984732824
"M",86,"267",456,641.980263157895
"M",86,"271",789,603.524714828897
"M",86,"272",383,569.334203655352
"M",86,"35",423,454.028368794326
"M",87,"106",393,825.541984732824
"M",87,"266",510,1072.63137254902
"M",87,"41",595,725.845378151261
"M",87,"43",569,617.460456942003
"M",87,"48",1010,399.089108910891
"M",88,"48",438,603.424657534247
"M",90,"106",969,474.254901960784
"M",90,"43",399,1178.35588972431
"M",90,"48",382,799.293193717278
"M",92,"106",410,731.156097560976
"M",93,"105",389,431.323907455013
"M",95,"106",431,509.823665893271
"M",96,"1",384,1170.7265625
"M",96,"10",752,603.261968085106
"M",96,"107",527,781.284629981025
"M",96,"11",456,961.589912280702
"M",96,"112",585,528.331623931624
"M",96,"115",569,777.25834797891
"M",96,"26",856,729.508177570093
"M",96,"27",474,982.447257383966
"M",96,"48",523,492.309751434034
"M",97,"106",408,585.276960784314
"M",98,"119",427,401.707259953162
"M",98,"266",388,790.149484536082
"M",98,"271",375,725.949333333333
"M",98,"43",421,443.403800475059
"M",99,"1",1262,1139.17670364501
"M",99,"10",891,517.742985409652
"M",99,"107",658,364.025835866261
"M",99,"11",904,816.700221238938
"M",99,"12",462,788.415584415584
"M",99,"43",375,495.194666666667
"M",102,"102",409,1279.51833740831
"M",103,"1",704,581.649147727273
"M",103,"103",616,1247.45941558442
"M",103,"11",488,509.428278688525
"M",103,"111",411,298.61800486618
"M",103,"12",404,482.002475247525
"M",103,"174",492,391.079268292683
"M",103,"18",842,536.66270783848
"M",103,"256",482,419.470954356846
"M",103,"27",454,569.905286343612
"M",103,"271",582,578.259450171821
"M",106,"106",602,1409.20265780731
"M",106,"109",430,398.881395348837
"M",107,"113",1325,337.412075471698
"M",107,"114",901,275.239733629301
"M",107,"115",601,448.585690515807
"M",107,"116",965,400.931606217617
"M",107,"118",524,311.610687022901
"M",107,"124",387,443.191214470284
"M",107,"20",413,515.64406779661
"M",107,"26",427,422.161592505855
"M",107,"266",582,1030.01890034364
"M",107,"267",366,901.795081967213
"M",107,"3",535,566.803738317757
"M",107,"31",444,498.828828828829
"M",107,"34",644,557.563664596273
"M",107,"48",372,451.16935483871
"M",108,"108",1094,1768.36014625229
"M",108,"139",675,1079.19703703704
"M",108,"257",1833,932.705400981997
"M",108,"260",719,1030.64673157163
"M",108,"33",1056,897.163825757576
"M",108,"449",459,1198.35511982571
"M",109,"106",497,523.23138832998
"M",109,"109",500,1510.106
"M",111,"103",416,278.71875
"M",111,"111",493,1050.85395537525
"M",111,"174",3032,278.246042216359
"M",111,"18",609,572.630541871921
"M",111,"254",549,360.965391621129
"M",111,"256",973,362.649537512847
"M",111,"266",386,798.212435233161
"M",111,"27",501,483.13373253493
"M",111,"270",373,587.868632707775
"M",112,"112",652,1277.65950920245
"M",112,"119",423,444.583924349882
"M",112,"27",390,515.784615384615
"M",113,"107",1039,382.820981713186
"M",113,"113",647,5918.65533230294
"M",113,"116",398,10735.1055276382
"M",113,"119",565,465.446017699115
"M",113,"266",415,772.898795180723
"M",114,"107",457,393.479212253829
"M",114,"114",599,1441.18530884808
"M",114,"121",376,385.082446808511
"M",115,"107",412,499.553398058252
"M",115,"115",508,1299.94881889764
"M",115,"119",625,311.5872
"M",115,"15",392,548.816326530612
"M",115,"266",666,748.851351351351
"M",115,"267",388,729.951030927835
"M",115,"271",419,720.124105011933
"M",115,"29",964,371.392116182573
"M",115,"41",377,568.623342175066
"M",115,"43",603,716.764510779436
"M",116,"107",618,393.933656957929
"M",116,"116",1166,2107.92024013722
"M",116,"117",671,344.938897168405
"M",116,"119",641,343.326053042122
"M",116,"120",514,353.428015564202
"M",116,"266",440,740.022727272727
"M",116,"270",369,611.780487804878
"M",116,"41",394,490.218274111675
"M",117,"114",532,306.817669172932
"M",117,"116",871,259.132032146957
"M",117,"117",487,1149.06160164271
"M",117,"119",720,277.777777777778
"M",117,"125",399,331.947368421053
"M",117,"266",720,819.9
"M",117,"267",418,809.976076555024
"M",118,"138",370,475.621621621622
"M",119,"10",406,589.758620689655
"M",119,"112",618,479.199029126214
"M",119,"113",1031,302.494665373424
"M",119,"115",972,388.197530864198
"M",119,"116",662,1193.97432024169
"M",119,"117",597,308.587939698492
"M",119,"118",526,218.313688212928
"M",119,"119",879,1123.96473265074
"M",119,"120",426,280.856807511737
"M",119,"121",443,354.855530474041
"M",119,"3",491,449.156822810591
"M",119,"31",433,391.272517321016
"M",120,"116",535,344.102803738318
"M",120,"119",639,277.733959311424
"M",120,"120",744,1057.85349462366
"M",120,"141",511,463.362035225049
"M",121,"11",472,392.951271186441
"M",121,"116",403,602.131513647643
"M",121,"119",556,346.523381294964
"M",121,"121",426,1297.9014084507
"M",121,"124",419,564.064439140811
"M",121,"125",409,272.281173594132
"M",121,"133",435,356.487356321839
"M",121,"134",619,314.017770597738
"M",121,"141",556,406.291366906475
"M",121,"144",396,558.363636363636
"M",122,"122",411,1143.05352798054
"M",123,"123",1333,863.933983495874
"M",123,"124",434,360.592165898618
"M",123,"126",437,353.929061784897
"M",123,"135",700,379.51
"M",123,"271",375,823.994666666667
"M",123,"31",385,433.25974025974
"M",124,"107",417,444.47721822542
"M",124,"123",900,243.046666666667
"M",124,"124",868,1059.05184331797
"M",124,"125",539,417.814471243043
"M",124,"136",369,621.40379403794
"M",124,"27",491,648.236252545825
"M",124,"31",423,547.382978723404
"M",124,"448",397,701.188916876574
"M",125,"125",878,1212.28018223235
"M",125,"129",383,440.678851174935
"M",125,"136",485,520.531958762887
"M",125,"137",400,385.2325
"M",125,"31",588,431.821428571429
"M",125,"38",408,657.416666666667
"M",126,"126",836,1437.26196172249
"M",126,"130",557,286.789946140036
"M",126,"131",554,242.685920577617
"M",126,"134",978,356.029652351738
"M",126,"135",417,444.532374100719
"M",126,"136",1580,301.95253164557
"M",126,"141",1162,385.914802065405
"M",126,"158",477,758.008385744235
"M",127,"126",458,371.521834061135
"M",127,"127",723,1159.45781466113
"M",128,"128",515,1560.76310679612
"M",128,"31",371,445.679245283019
"M",129,"129",851,901.531139835488
"M",129,"130",461,279.386117136659
"M",129,"133",479,388.684759916493
"M",129,"134",529,329.928166351607
"M",129,"136",824,205.029126213592
"M",130,"126",446,280.645739910314
"M",130,"130",510,1124.55882352941
"M",131,"126",501,240.337325349301
"M",131,"131",528,1116.30681818182
"M",131,"133",698,284.292263610315
"M",131,"145",506,1443.99407114625
"M",131,"147",448,442.734375
"M",133,"121",377,347.877984084881
"M",133,"131",432,358.990740740741
"M",133,"133",701,1034.83166904422
"M",133,"136",967,385.329886246122
"M",133,"182",461,927.639913232104
"M",134,"126",1177,336.816482582838
"M",134,"134",1031,1181.27643064985
"M",134,"135",504,367.146825396825
"M",134,"136",562,386.633451957295
"M",134,"146",457,576.647702407002
"M",134,"149",666,413.274774774775
"M",134,"151",537,466.465549348231
"M",134,"158",630,592.009523809524
"M",135,"123",609,368.573070607553
"M",135,"126",413,427.27602905569
"M",135,"129",406,481.133004926108
"M",135,"134",537,406.022346368715
"M",135,"135",770,1209.22597402597
"M",135,"136",1612,354.93858560794
"M",135,"141",484,388.074380165289
"M",136,"124",374,679.411764705882
"M",136,"126",1200,289.126666666667
"M",136,"133",609,439.71921182266
"M",136,"134",557,375.842010771993
"M",136,"135",1286,349.695956454121
"M",136,"136",742,1033.52964959569
"M",136,"137",633,317.443917851501
"M",136,"138",406,364.918719211823
"M",136,"158",440,534.513636363636
"M",137,"123",439,337.617312072893
"M",137,"125",437,385.620137299771
"M",137,"126",505,424.934653465347
"M",137,"136",754,307.285145888594
"M",137,"137",624,1168.21794871795
"M",138,"126",384,449.3046875
"M",138,"136",400,398.3625
"M",138,"138",599,1115.82470784641
"M",138,"148",505,251.09900990099
"M",138,"149",423,292.782505910165
"M",139,"108",795,1043.77610062893
"M",139,"139",1275,1305.67843137255
"M",139,"155",884,526.097285067873
"M",139,"247",411,1099.46715328467
"M",139,"257",403,1033.87344913151
"M",139,"260",379,1458.49340369393
"M",139,"33",726,1039.62396694215
"M",139,"449",687,864.946142649199
"M",140,"140",491,1038.99389002037
"M",140,"149",652,322.503067484663
"M",141,"120",572,445.370629370629
"M",141,"126",1604,367.359102244389
"M",141,"141",1157,1168.65687121867
"M",141,"146",416,515.115384615385
"M",141,"148",520,322.042307692308
"M",141,"149",830,322.03734939759
"M",141,"158",1439,423.881862404448
"M",141,"159",459,402.904139433551
"M",141,"163",417,499.978417266187
"M",141,"276",382,676.685863874346
"M",142,"142",527,1086.6394686907
"M",142,"144",554,399.169675090253
"M",142,"149",417,417.887290167866
"M",143,"143",470,1130.67659574468
"M",143,"146",427,449.697892271663
"M",143,"149",450,315.197777777778
"M",144,"141",707,292.162659123055
"M",144,"144",459,1312.64488017429
"M",145,"126",753,430.505976095618
"M",145,"131",728,385.831043956044
"M",145,"141",367,407.653950953678
"M",145,"144",407,392.825552825553
"M",145,"145",617,1286.93030794165
"M",145,"146",542,427.540590405904
"M",145,"148",640,312.7546875
"M",145,"149",643,399.48833592535
"M",145,"158",1406,335.153627311522
"M",146,"141",380,557.842105263158
"M",146,"145",543,351.883977900553
"M",146,"146",645,980.204651162791
"M",146,"149",376,550.494680851064
"M",146,"157",642,265.858255451713
"M",146,"182",460,694.939130434783
"M",146,"36",516,640.757751937984
"M",146,"38",561,498.233511586453
"M",147,"146",447,393.268456375839
"M",147,"147",401,1042.36907730673
"M",147,"149",518,214.92471042471
"M",147,"158",676,262.501479289941
"M",147,"163",535,358.308411214953
"M",148,"137",395,454.483544303797
"M",148,"140",423,298.940898345154
"M",148,"141",555,367.798198198198
"M",148,"145",1013,255.105626850938
"M",148,"146",643,463.482115085537
"M",148,"147",453,204.558498896247
"M",148,"151",638,304.177115987461
"M",149,"133",440,567.781818181818
"M",149,"134",457,490.387308533917
"M",149,"137",452,408.929203539823
"M",149,"138",443,466.625282167043
"M",149,"140",788,269.94923857868
"M",149,"141",850,373.134117647059
"M",149,"143",442,317.153846153846
"M",149,"145",837,293.522102747909
"M",149,"146",475,461.818947368421
"M",149,"147",492,241.25
"M",149,"149",501,1261.73652694611
"M",149,"151",980,350.170408163265
"M",150,"134",392,706.298469387755
"M",150,"150",495,1068.69292929293
"M",150,"157",408,321.085784313725
"M",150,"158",405,533.476543209877
"M",150,"162",646,324.023219814241
"M",150,"164",440,445.709090909091
"M",150,"39",388,625.984536082474
"M",151,"117",400,671.785
"M",151,"134",483,440.420289855072
"M",151,"148",561,357.864527629234
"M",151,"149",1011,302.529179030663
"M",151,"151",782,1160.4347826087
"M",151,"152",843,374.842230130486
"M",151,"158",1858,367.827771797632
"M",151,"159",405,382.096296296296
"M",151,"163",452,422.621681415929
"M",152,"151",681,333.279001468429
"M",153,"149",513,540.085769980507
"M",153,"153",444,918.105855855856
"M",153,"158",388,410.541237113402
"M",154,"146",1085,266.318894009217
"M",154,"150",681,350.820851688693
"M",154,"162",550,436.441818181818
"M",154,"163",391,602.317135549872
"M",154,"164",379,492.440633245383
"M",154,"303",599,601.654424040067
"M",155,"139",1260,479.203968253968
"M",155,"155",1072,1402.66604477612
"M",155,"33",719,885.835883171071
"M",157,"164",389,358.526992287918
"M",158,"128",487,550.199178644764
"M",158,"134",439,564.75854214123
"M",158,"141",2345,405.809381663113
"M",158,"145",1822,384.954445664105
"M",158,"147",651,344.290322580645
"M",158,"149",391,446.552429667519
"M",158,"151",1669,395.164769322948
"M",158,"153",514,443.879377431907
"M",158,"158",425,1067.28941176471
"M",158,"162",819,431.186813186813
"M",158,"165",366,378.96174863388
"M",159,"128",413,609.10411622276
"M",159,"141",809,412.452410383189
"M",159,"145",412,414.429611650485
"M",159,"151",376,390.239361702128
"M",159,"159",431,996.078886310905
"M",159,"276",481,343.498960498961
"M",160,"160",941,1220.37725823592
"M",160,"247",501,825.215568862275
"M",160,"257",1373,393.426802621996
"M",160,"464",429,1220.82051282051
"M",160,"467",666,781.189189189189
"M",161,"146",474,315.027426160338
"M",161,"161",449,980.835189309577
"M",162,"146",486,418.010288065844
"M",162,"154",507,373.794871794872
"M",162,"157",380,350.315789473684
"M",162,"162",514,1284.7373540856
"M",162,"163",828,303.243961352657
"M",162,"164",553,342.245931283906
"M",163,"141",399,525.22305764411
"M",163,"145",441,419.92970521542
"M",163,"147",401,377.8927680798
"M",163,"151",466,426.630901287554
"M",163,"162",1009,318.939544103072
"M",163,"163",683,1204.89751098097
"M",163,"164",452,536.356194690266
"M",163,"165",847,314.286894923259
"M",163,"277",423,321.316784869976
"M",164,"146",517,383.675048355899
"M",164,"154",722,282.817174515235
"M",164,"158",450,592.208888888889
"M",164,"163",854,425.01756440281
"M",164,"164",768,1141.94661458333
"M",164,"165",977,354.764585465711
"M",164,"276",389,555.161953727506
"M",165,"158",607,344.408566721582
"M",165,"163",1934,197.012409513961
"M",165,"164",519,408.552986512524
"M",165,"165",630,949.738095238095
"M",165,"276",645,326.440310077519
"M",165,"39",375,597.992
"M",166,"166",471,1314.92993630573
"M",166,"167",893,203.465845464726
"M",166,"182",773,443.732212160414
"M",167,"166",488,312.739754098361
"M",167,"167",609,906.346469622332
"M",167,"169",734,252.17029972752
"M",167,"171",775,289.481290322581
"M",167,"172",474,234.227848101266
"M",167,"182",754,349.822281167109
"M",167,"285",533,315.375234521576
"M",167,"286",1306,388.106431852986
"M",167,"305",1012,465.71837944664
"M",167,"308",457,550.505470459519
"M",168,"168",468,1261.05555555556
"M",168,"182",1165,256.585407725322
"M",168,"305",410,445.358536585366
"M",169,"169",626,1162.71086261981
"M",169,"178",418,385.980861244019
"M",169,"182",825,218.918787878788
"M",170,"169",389,422.748071979434
"M",170,"170",381,1265.37532808399
"M",170,"182",662,474.425981873112
"M",170,"326",525,724.289523809524
"M",171,"167",552,270.777173913043
"M",171,"170",436,302.857798165138
"M",171,"171",531,1113.23728813559
"M",171,"182",476,398.042016806723
"M",171,"185",415,474.4
"M",171,"305",543,399.233885819521
"M",172,"167",770,200.696103896104
"M",172,"172",582,924.621993127148
"M",172,"177",381,320.312335958005
"M",172,"182",533,439.523452157599
"M",173,"167",929,258.640473627557
"M",173,"170",643,359.278382581649
"M",173,"182",610,375.22131147541
"M",174,"1",2346,551.457800511509
"M",174,"10",410,602.787804878049
"M",174,"103",468,476.26282051282
"M",174,"11",1298,496.771186440678
"M",174,"111",3107,295.072738976505
"M",174,"12",726,482.143250688705
"M",174,"174",783,1080.32950191571
"M",174,"18",962,610.442827442827
"M",174,"183",3123,275.026256804355
"M",174,"19",615,576.29918699187
"M",174,"20",485,647.853608247423
"M",174,"23",416,830.211538461538
"M",174,"255",581,370.28743545611
"M",174,"256",631,320.662440570523
"M",174,"266",393,731.549618320611
"M",174,"27",710,588.797183098592
"M",174,"271",676,636.048816568047
"M",174,"274",461,529.648590021692
"M",174,"41",410,763.741463414634
"M",175,"175",794,1296.72166246851
"M",175,"190",456,858.27850877193
"M",175,"247",414,1222.7270531401
"M",175,"327",431,1054.32250580046
"M",175,"391",603,1251.46766169154
"M",175,"449",623,935.147672552167
"M",177,"178",417,226.973621103117
"M",178,"177",637,191.124018838305
"M",178,"178",513,904.009746588694
"M",178,"188",388,481.853092783505
"M",178,"191",720,404.852777777778
"M",179,"179",392,1028.0612244898
"M",180,"180",820,1421.74756097561
"M",180,"182",1096,239.501824817518
"M",180,"290",470,468.957446808511
"M",181,"181",674,1113.31899109792
"M",182,"146",378,603.94708994709
"M",182,"163",421,602.068883610451
"M",182,"164",386,356.940414507772
"M",182,"170",466,563.454935622318
"M",182,"171",861,447.443670150987
"M",182,"172",571,483.271453590193
"M",182,"173",751,379.302263648469
"M",182,"180",750,247.418666666667
"M",182,"182",1292,1168.98684210526
"M",182,"305",513,451.584795321637
"M",182,"47",426,730.021126760563
"M",183,"1",473,451.279069767442
"M",183,"14",383,676.900783289817
"M",183,"174",2776,244.189481268012
"M",183,"18",597,463.809045226131
"M",183,"183",838,934.059665871122
"M",183,"254",450,334.431111111111
"M",183,"256",1213,290.813685078318
"M",183,"266",505,710.245544554455
"M",183,"27",484,531.609504132231
"M",184,"184",812,1162.79310344828
"M",184,"185",1211,205.523534269199
"M",184,"188",527,393.521821631879
"M",185,"184",1316,273.094224924012
"M",185,"185",554,1209.73104693141
"M",185,"186",1093,388.680695333943
"M",185,"187",723,265.394190871369
"M",185,"188",597,411.378559463987
"M",185,"189",641,403.848673946958
"M",185,"191",531,400.04143126177
"M",186,"177",398,382.748743718593
"M",186,"185",921,342.407166123778
"M",186,"186",674,1291.54747774481
"M",186,"187",906,210.651214128035
"M",187,"185",889,223.699662542182
"M",187,"186",726,406.004132231405
"M",187,"187",567,1026.37918871252
"M",187,"188",502,312.910358565737
"M",188,"184",987,417.744680851064
"M",188,"185",743,489.341857335128
"M",188,"187",652,290.455521472393
"M",188,"191",417,418.743405275779
"M",189,"185",700,343.97
"M",189,"189",596,1426.94798657718
"M",190,"139",449,1046.5723830735
"M",190,"175",554,790.734657039711
"M",190,"190",773,1352.08796895213
"M",190,"260",404,1702.50742574257
"M",190,"327",455,986.076923076923
"M",190,"33",386,1328.03367875648
"M",190,"391",598,1438.27090301003
"M",190,"449",577,922.549393414211
"M",190,"454",503,1154.00994035785
"M",191,"185",946,386.482029598309
"M",192,"194",656,603.039634146341
"M",192,"236",382,471.280104712042
"M",192,"27",420,1083.41428571429
"M",192,"458",392,585.56887755102
"M",193,"194",490,589.751020408163
"M",193,"226",552,402.739130434783
"M",193,"227",419,712.100238663484
"M",193,"232",470,278.576595744681
"M",193,"239",703,329.753911806543
"M",194,"192",537,713.344506517691
"M",194,"193",390,621.741025641026
"M",194,"194",909,1705.94609460946
"M",194,"205",541,577.750462107209
"M",194,"217",448,534.154017857143
"M",194,"226",822,341.063260340633
"M",194,"232",544,463.428308823529
"M",194,"239",431,310.895591647332
"M",194,"250",390,549.753846153846
"M",194,"27",462,896.924242424242
"M",194,"28",408,826.416666666667
"M",195,"192",778,388.651670951157
"M",195,"193",381,375.889763779528
"M",195,"195",397,1823.86397984887
"M",195,"224",465,431.705376344086
"M",197,"197",491,891.953156822811
"M",197,"204",417,600.760191846523
"M",197,"208",1251,754.19104716227
"M",197,"211",609,873.021346469622
"M",197,"217",366,1163.92349726776
"M",197,"219",764,448.590314136126
"M",197,"221",475,562.456842105263
"M",197,"271",513,1799.22417153996
"M",197,"465",735,595.489795918367
"M",197,"466",703,625.50640113798
"M",198,"204",605,452.028099173554
"M",198,"208",1332,537.932432432432
"M",199,"208",399,453.516290726817
"M",200,"200",606,1148.68151815182
"M",200,"208",509,259.829076620825
"M",201,"208",371,320.323450134771
"M",202,"204",432,265.145833333333
"M",202,"208",771,346.72373540856
"M",203,"208",442,342.262443438914
"M",204,"197",673,713.505200594354
"M",204,"198",477,480.285115303983
"M",204,"199",884,379.91742081448
"M",204,"202",906,270.406181015453
"M",204,"206",948,384.408227848101
"M",204,"209",411,640.851581508516
"M",204,"240",635,678.853543307087
"M",204,"242",986,582.941176470588
"M",204,"460",803,595.510585305106
"M",205,"211",372,257.467741935484
"M",205,"234",384,449.0625
"M",205,"28",457,761.498905908096
"M",206,"204",888,342.478603603604
"M",206,"208",1858,469.116792249731
"M",206,"211",642,511.289719626168
"M",206,"217",625,674.3328
"M",206,"235",692,310.406069364162
"M",206,"451",396,583.570707070707
"M",207,"208",593,402.664418212479
"M",207,"211",407,339.914004914005
"M",207,"28",536,748.535447761194
"M",208,"196",459,452.79302832244
"M",208,"197",1507,791.806237558062
"M",208,"198",1477,585.809749492214
"M",208,"199",532,587.265037593985
"M",208,"200",508,236.273622047244
"M",208,"201",404,310.096534653465
"M",208,"202",580,421.734482758621
"M",208,"205",366,497.825136612022
"M",208,"206",1994,546.544132397192
"M",208,"207",400,388.0275
"M",208,"208",382,1169.81413612565
"M",208,"209",1241,622.559226430298
"M",208,"215",938,467.221748400853
"M",208,"217",1303,345.069838833461
"M",208,"240",601,861.467554076539
"M",208,"242",2339,693.687045746045
"M",208,"245",410,298.307317073171
"M",208,"452",662,495.589123867069
"M",208,"460",1126,717.515097690941
"M",208,"461",774,855.361757105943
"M",208,"462",396,921.795454545455
"M",208,"474",535,623.605607476636
"M",208,"476",713,575.350631136045
"M",209,"208",1194,570.944723618091
"M",209,"210",567,461.58024691358
"M",209,"217",425,731
"M",209,"230",434,396.078341013825
"M",210,"197",773,658.69340232859
"M",210,"198",413,500.259079903148
"M",210,"206",802,453.8927680798
"M",210,"209",1193,447.150041911148
"M",210,"214",413,393.52784503632
"M",210,"215",391,329.017902813299
"M",210,"219",394,563.695431472081
"M",210,"240",385,738.246753246753
"M",210,"242",577,615.259965337955
"M",210,"460",1097,591.771194165907
"M",211,"197",597,859.303182579564
"M",211,"198",392,670.178571428571
"M",211,"205",607,295.736408566722
"M",211,"206",670,615.64776119403
"M",211,"207",872,337.598623853211
"M",211,"209",519,643.402697495183
"M",211,"217",2953,267.336606840501
"M",211,"219",494,737.943319838057
"M",211,"226",648,481.345679012346
"M",211,"239",371,460.784366576819
"M",211,"242",685,679.475912408759
"M",211,"246",1041,422.71181556196
"M",211,"248",1118,551.30053667263
"M",211,"452",2039,461.32466895537
"M",211,"460",377,719.978779840849
"M",211,"468",453,595.825607064018
"M",211,"470",499,700.605210420842
"M",211,"474",691,586.738060781476
"M",211,"475",839,520.475566150179
"M",211,"476",953,519.771248688353
"M",212,"217",693,298.528138528139
"M",212,"242",406,1062.07142857143
"M",212,"248",411,499.104622871046
"M",212,"452",586,490.815699658703
"M",213,"208",504,563.924603174603
"M",214,"208",403,496.915632754342
"M",214,"211",515,508.780582524272
"M",215,"208",787,367.227445997459
"M",215,"211",423,475.673758865248
"M",215,"215",373,1736.84450402145
"M",215,"217",499,532.75751503006
"M",216,"208",400,403.2325
"M",216,"209",572,574.472027972028
"M",216,"211",413,418.782082324455
"M",216,"217",536,507.147388059701
"M",217,"206",532,745.936090225564
"M",217,"208",874,403.823798627002
"M",217,"209",474,795.628691983122
"M",217,"211",1765,261.703116147309
"M",217,"212",860,264.783720930233
"M",217,"217",746,1116.67694369973
"M",217,"219",443,993.783295711061
"M",217,"242",441,938.836734693878
"M",217,"266",451,1622.76940133038
"M",217,"267",404,1669.15841584158
"M",217,"28",397,696.667506297229
"M",219,"197",858,375.13986013986
