Rank,id,value,mesure,Year,Estación,nombre
110,396,0,out_deg_cent,2019,Martín Mendalde - Félix Cuevas,396. Martín Mendalde - Félix Cuevas (0.0)
111,43,0,out_deg_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0)
112,384,0,out_deg_cent,2019,Empresa - Poussin,384. Empresa - Poussin (0.0)
113,389,0,out_deg_cent,2019,Santander - Félix Cuevas,389. Santander - Félix Cuevas (0.0)
114,266,0,out_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
115,29,0,out_deg_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.0)
116,212,0,out_deg_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0)
117,398,0,out_deg_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0)
118,153,0,out_deg_cent,2019,Manzanillo - Tlaxcala,153. Manzanillo - Tlaxcala (0.0)
119,202,0,out_deg_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.0)
120,232,0,out_deg_cent,2019,Taine - Rubén Darío,232. Taine - Rubén Darío (0.0)
121,402,0,out_deg_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.0)
122,157,0,out_deg_cent,2019,Tepic - Tlacotalpan,157. Tepic - Tlacotalpan (0.0)
123,437,0,out_deg_cent,2019,Moras - Comunal,437. Moras - Comunal (0.0)
124,443,0,out_deg_cent,2019,Bruno Traven - Golondrinas,443. Bruno Traven - Golondrinas (0.0)
125,187,0,out_deg_cent,2019,General Cano - Gobernador Gregorio V. Gelati,187. General Cano - Gobernador Gregorio V. Gelati (0.0)
126,464,0,out_deg_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.0)
127,239,0,out_deg_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.0)
128,356,0,out_deg_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0)
129,32,0,out_deg_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0)
130,357,0,out_deg_cent,2019,Matías Romero - Amores,357. Matías Romero - Amores (0.0)
131,198,0,out_deg_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0)
132,209,0,out_deg_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0)
133,233,0,out_deg_cent,2019,Julio Verne - Luis G. Urbina,233. Julio Verne - Luis G. Urbina (0.0)
134,182,0,out_deg_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0)
135,459,0,out_deg_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0)
136,45,0,out_deg_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0)
137,108,0,out_deg_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0)
138,44,0,out_deg_cent,2019,Durango - Veracruz,44. Durango - Veracruz (0.0)
139,37,0,out_deg_cent,2019,Guadalajara - Puebla,37. Guadalajara - Puebla (0.0)
140,38,0,out_deg_cent,2019,Cozumel - Puebla,38. Cozumel - Puebla (0.0)
141,460,0,out_deg_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0)
142,10,0,out_deg_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
143,305,0,out_deg_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0)
144,36,0,out_deg_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0)
145,46,0,out_deg_cent,2019,Durango - Salamanca,46. Durango - Salamanca (0.0)
146,299,0,out_deg_cent,2019,Romero de Terreros - Mier y Pesado,299. Romero de Terreros - Mier y Pesado (0.0)
147,3,0,out_deg_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0)
148,20,0,out_deg_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0)
149,19,0,out_deg_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
150,47,0,out_deg_cent,2019,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0)
151,387,0,out_deg_cent,2019,Cádiz - Empresa,387. Cádiz - Empresa (0.0)
152,447,0,out_deg_cent,2019,Agustín Melgar - Zamora,447. Agustín Melgar - Zamora (0.0)
0,1,0.083795014,close_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0838)
1,174,0.075814536,close_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0758)
2,18,0.062435501,close_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0624)
3,35,0.055863343,close_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0559)
4,255,0.055863343,close_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0559)
5,4,0.05396967,close_cent,2019,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.054)
6,111,0.052200173,close_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0522)
7,183,0.052200173,close_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0522)
8,32,0.043503289,close_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0435)
9,266,0.03869969,close_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0387)
10,126,0.033834586,close_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0338)
11,27,0.033834586,close_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0338)
12,141,0.030560272,close_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0306)
13,134,0.030560272,close_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0306)
14,182,0.029605263,close_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0296)
15,43,0.028070175,close_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0281)
16,217,0.028070175,close_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0281)
17,158,0.026315789,close_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0263)
18,208,0.023496241,close_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0235)
19,206,0.023496241,close_cent,2019,Moliere - Homero,206. Moliere - Homero (0.0235)
20,19,0.023169336,close_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0232)
21,145,0.023106547,close_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0231)
22,41,0.023026316,close_cent,2019,Reforma - De la República,41. Reforma - De la República (0.023)
23,29,0.023026316,close_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.023)
24,147,0.022690655,close_cent,2019,Coahuila - Orizaba,147. Coahuila - Orizaba (0.0227)
25,212,0.022203947,close_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0222)
26,151,0.020156775,close_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0202)
27,15,0.019736842,close_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0197)
28,136,0.019736842,close_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0197)
29,185,0.019736842,close_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.0197)
30,20,0.019138756,close_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0191)
31,3,0.019138756,close_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0191)
32,211,0.019138756,close_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0191)
33,149,0.018218623,close_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0182)
34,460,0.018218623,close_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0182)
35,242,0.014952153,close_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.015)
36,312,0.014802632,close_cent,2019,Avenida 2 - Calle 7,312. Avenida 2 - Calle 7 (0.0148)
37,356,0.014802632,close_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0148)
38,310,0.014802632,close_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0148)
39,165,0.014802632,close_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0148)
40,459,0.014802632,close_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0148)
41,163,0.014802632,close_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.0148)
42,369,0.013157895,close_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0132)
43,139,0.013157895,close_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0132)
44,16,0.013157895,close_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0132)
45,167,0.013157895,close_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0132)
46,38,0.013157895,close_cent,2019,Cozumel - Puebla,38. Cozumel - Puebla (0.0132)
47,36,0.013157895,close_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0132)
48,47,0.013157895,close_cent,2019,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0132)
49,295,0.013157895,close_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0132)
50,299,0.011842105,close_cent,2019,Romero de Terreros - Mier y Pesado,299. Romero de Terreros - Mier y Pesado (0.0118)
51,186,0.011842105,close_cent,2019,Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo,186. Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo (0.0118)
52,135,0.011842105,close_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.0118)
53,137,0.011842105,close_cent,2019,Álvaro Obregón - Mérida,137. Álvaro Obregón - Mérida (0.0118)
54,187,0.011695906,close_cent,2019,General Cano - Gobernador Gregorio V. Gelati,187. General Cano - Gobernador Gregorio V. Gelati (0.0117)
55,162,0.009868421,close_cent,2019,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0099)
56,305,0.009868421,close_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0099)
57,168,0.009868421,close_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.0099)
58,357,0.00877193,close_cent,2019,Matías Romero - Amores,357. Matías Romero - Amores (0.0088)
59,155,0.00877193,close_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0088)
60,319,0.00877193,close_cent,2019,Diagonal San Antonio - Luz Saviñón,319. Diagonal San Antonio - Luz Saviñón (0.0088)
61,108,0.00877193,close_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0088)
62,286,0.00877193,close_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0088)
63,366,0.00877193,close_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0088)
64,363,0.00877193,close_cent,2019,Holbein - Paulo Ucello,363. Holbein - Paulo Ucello (0.0088)
65,209,0.006578947,close_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0066)
66,232,0.006578947,close_cent,2019,Taine - Rubén Darío,232. Taine - Rubén Darío (0.0066)
67,197,0.006578947,close_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0066)
68,447,0.006578947,close_cent,2019,Agustín Melgar - Zamora,447. Agustín Melgar - Zamora (0.0066)
69,202,0.006578947,close_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.0066)
70,384,0.006578947,close_cent,2019,Empresa - Poussin,384. Empresa - Poussin (0.0066)
71,46,0.006578947,close_cent,2019,Durango - Salamanca,46. Durango - Salamanca (0.0066)
72,148,0.006578947,close_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.0066)
73,396,0.006578947,close_cent,2019,Martín Mendalde - Félix Cuevas,396. Martín Mendalde - Félix Cuevas (0.0066)
74,198,0.006578947,close_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0066)
75,359,0.006578947,close_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0066)
76,233,0.006578947,close_cent,2019,Julio Verne - Luis G. Urbina,233. Julio Verne - Luis G. Urbina (0.0066)
77,387,0.006578947,close_cent,2019,Cádiz - Empresa,387. Cádiz - Empresa (0.0066)
78,14,0.006578947,close_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0066)
79,270,0.006578947,close_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0066)
80,10,0.006578947,close_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0066)
81,389,0.006578947,close_cent,2019,Santander - Félix Cuevas,389. Santander - Félix Cuevas (0.0066)
82,239,0.006578947,close_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.0066)
83,157,0.006578947,close_cent,2019,Tepic - Tlacotalpan,157. Tepic - Tlacotalpan (0.0066)
84,45,0.006578947,close_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0066)
85,443,0.006578947,close_cent,2019,Bruno Traven - Golondrinas,443. Bruno Traven - Golondrinas (0.0066)
86,463,0.006578947,close_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.0066)
87,398,0.006578947,close_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0066)
88,437,0.006578947,close_cent,2019,Moras - Comunal,437. Moras - Comunal (0.0066)
89,402,0.006578947,close_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.0066)
90,153,0.006578947,close_cent,2019,Manzanillo - Tlaxcala,153. Manzanillo - Tlaxcala (0.0066)
91,257,0.006578947,close_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0066)
92,465,0.006578947,close_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0066)
93,44,0.006578947,close_cent,2019,Durango - Veracruz,44. Durango - Veracruz (0.0066)
94,37,0.006578947,close_cent,2019,Guadalajara - Puebla,37. Guadalajara - Puebla (0.0066)
95,464,0.006578947,close_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.0066)
96,449,0,close_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
97,320,0,close_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0)
98,467,0,close_cent,2019,Lago Mayor - Lago Alberto,467. Lago Mayor - Lago Alberto (0.0)
99,328,0,close_cent,2019,Avenida 1 - Calle 7,328. Avenida 1 - Calle 7 (0.0)
100,354,0,close_cent,2019,Boston - Avenida Insurgentes,354. Boston - Avenida Insurgentes (0.0)
101,21,0,close_cent,2019,Reforma - Dublín,21. Reforma - Dublín (0.0)
102,390,0,close_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.0)
103,440,0,close_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.0)
104,9,0,close_cent,2019,Río Guadalquivir - Río Lerma,9. Río Guadalquivir - Río Lerma (0.0)
105,6,0,close_cent,2019,Río Pánuco - Río Sena,6. Río Pánuco - Río Sena (0.0)
106,439,0,close_cent,2019,Amores - Avenida Coyoacán,439. Amores - Avenida Coyoacán (0.0)
107,373,0,close_cent,2019,Pilares - Gabriel Mancera,373. Pilares - Gabriel Mancera (0.0)
108,383,0,close_cent,2019,Luis Carracci - 2da. cda. de Luis Carracci,383. Luis Carracci - 2da. cda. de Luis Carracci (0.0)
109,428,0,close_cent,2019,Prolongación Uxmal - Av. Popocatépetl (Eje 8),428. Prolongación Uxmal - Av. Popocatépetl (Eje 8) (0.0)
110,394,0,close_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0)
111,385,0,close_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0)
112,24,0,close_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0)
113,391,0,close_cent,2019,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
114,23,0,close_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0)
115,28,0,close_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0)
116,288,0,close_cent,2019,11 de Abril - Avenida 2,288. 11 de Abril - Avenida 2 (0.0)
117,194,0,close_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
118,189,0,close_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.0)
119,54,0,close_cent,2019,Parque España - Sonora,54. Parque España - Sonora (0.0)
120,64,0,close_cent,2019,Sonora - Ámsterdam,64. Sonora - Ámsterdam (0.0)
121,169,0,close_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
122,71,0,close_cent,2019,Ámsterdam - Michoacán,71. Ámsterdam - Michoacán (0.0)
123,166,0,close_cent,2019,Progreso - Cda. Antonio Maceo,166. Progreso - Cda. Antonio Maceo (0.0)
124,164,0,close_cent,2019,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0)
125,74,0,close_cent,2019,Nuevo León - Ozuluama,74. Nuevo León - Ozuluama (0.0)
126,85,0,close_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.0)
127,86,0,close_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.0)
128,160,0,close_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0)
129,120,0,close_cent,2019,Marsella - Nápoles,120. Marsella - Nápoles (0.0)
130,150,0,close_cent,2019,Campeche - Medellín,150. Campeche - Medellín (0.0)
131,123,0,close_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.0)
132,133,0,close_cent,2019,Colima - Morelia,133. Colima - Morelia (0.0)
133,191,0,close_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0)
134,204,0,close_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0)
135,26,0,close_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0)
136,53,0,close_cent,2019,Fernando Montes de Oca - Tula,53. Fernando Montes de Oca - Tula (0.0)
137,271,0,close_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.0)
138,262,0,close_cent,2019,República de Cuba - República de Brasil,262. República de Cuba - República de Brasil (0.0)
139,260,0,close_cent,2019,Juárez - Balderas,260. Juárez - Balderas (0.0)
140,256,0,close_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0)
141,254,0,close_cent,2019,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
142,140,0,close_cent,2019,Mérida - Zacatecas,140. Mérida - Zacatecas (0.0)
143,241,0,close_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.0)
144,237,0,close_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0)
145,229,0,close_cent,2019,Carlos Dickens - Séneca,229. Carlos Dickens - Séneca (0.0)
146,33,0,close_cent,2019,Londres - Florencia,33. Londres - Florencia (0.0)
147,216,0,close_cent,2019,Alejandro Dumas - Horacio,216. Alejandro Dumas - Horacio (0.0)
148,34,0,close_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0)
149,210,0,close_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0)
150,40,0,close_cent,2019,Oaxaca - Puebla,40. Oaxaca - Puebla (0.0)
151,49,0,close_cent,2019,Mazatlán - Juan de la Barrera,49. Mazatlán - Juan de la Barrera (0.0)
152,476,0,close_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
0,1,0.004400488,between_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0044)
1,27,0.004356919,between_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0044)
2,174,0.003195074,between_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0032)
3,158,0.001873475,between_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0019)
4,126,0.001655629,between_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0017)
5,141,0.00161206,between_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0016)
6,35,0.001263506,between_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0013)
7,134,0.001219937,between_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0012)
8,208,0.001132799,between_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0011)
9,41,0.001067445,between_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0011)
10,135,0.001045661,between_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.001)
11,145,0.001045661,between_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.001)
12,18,0.001031137,between_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.001)
13,136,0.000871384,between_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0009)
14,14,0.000784245,between_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0008)
15,217,0.000653538,between_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0007)
16,206,0.000392123,between_cent,2019,Moliere - Homero,206. Moliere - Homero (0.0004)
17,148,0.000348554,between_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.0003)
18,111,0.000297723,between_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0003)
19,167,0.000196061,between_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0002)
20,255,0.000196061,between_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0002)
21,286,0.000174277,between_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0002)
22,185,0.000174277,between_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.0002)
23,197,0.000130708,between_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0001)
