Rank,id,value,mesure,Year,Estación,nombre
24,186,0.000130708,between_cent,2019,Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo,186. Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo (0.0001)
25,295,0.000130708,between_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0001)
26,163,0.000130708,between_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.0001)
27,183,9.44E-05,between_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0001)
28,257,8.71E-05,between_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0001)
29,165,8.71E-05,between_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0001)
30,369,8.71E-05,between_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0001)
31,359,8.71E-05,between_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0001)
32,139,4.36E-05,between_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
33,310,4.36E-05,between_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0)
34,270,4.36E-05,between_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
35,312,4.36E-05,between_cent,2019,Avenida 2 - Calle 7,312. Avenida 2 - Calle 7 (0.0)
36,168,2.18E-05,between_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.0)
37,64,0,between_cent,2019,Sonora - Ámsterdam,64. Sonora - Ámsterdam (0.0)
38,262,0,between_cent,2019,República de Cuba - República de Brasil,262. República de Cuba - República de Brasil (0.0)
39,328,0,between_cent,2019,Avenida 1 - Calle 7,328. Avenida 1 - Calle 7 (0.0)
40,320,0,between_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0)
41,9,0,between_cent,2019,Río Guadalquivir - Río Lerma,9. Río Guadalquivir - Río Lerma (0.0)
42,319,0,between_cent,2019,Diagonal San Antonio - Luz Saviñón,319. Diagonal San Antonio - Luz Saviñón (0.0)
43,299,0,between_cent,2019,Romero de Terreros - Mier y Pesado,299. Romero de Terreros - Mier y Pesado (0.0)
44,15,0,between_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0)
45,16,0,between_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0)
46,288,0,between_cent,2019,11 de Abril - Avenida 2,288. 11 de Abril - Avenida 2 (0.0)
47,305,0,between_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0)
48,10,0,between_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
49,271,0,between_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.0)
50,21,0,between_cent,2019,Reforma - Dublín,21. Reforma - Dublín (0.0)
51,260,0,between_cent,2019,Juárez - Balderas,260. Juárez - Balderas (0.0)
52,37,0,between_cent,2019,Guadalajara - Puebla,37. Guadalajara - Puebla (0.0)
53,108,0,between_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0)
54,256,0,between_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0)
55,254,0,between_cent,2019,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
56,459,0,between_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0)
57,241,0,between_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.0)
58,233,0,between_cent,2019,Julio Verne - Luis G. Urbina,233. Julio Verne - Luis G. Urbina (0.0)
59,237,0,between_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0)
60,198,0,between_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0)
61,229,0,between_cent,2019,Carlos Dickens - Séneca,229. Carlos Dickens - Séneca (0.0)
62,212,0,between_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0)
63,216,0,between_cent,2019,Alejandro Dumas - Horacio,216. Alejandro Dumas - Horacio (0.0)
64,211,0,between_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0)
65,354,0,between_cent,2019,Boston - Avenida Insurgentes,354. Boston - Avenida Insurgentes (0.0)
66,387,0,between_cent,2019,Cádiz - Empresa,387. Cádiz - Empresa (0.0)
67,6,0,between_cent,2019,Río Pánuco - Río Sena,6. Río Pánuco - Río Sena (0.0)
68,356,0,between_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0)
69,464,0,between_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.0)
70,467,0,between_cent,2019,Lago Mayor - Lago Alberto,467. Lago Mayor - Lago Alberto (0.0)
71,465,0,between_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0)
72,463,0,between_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.0)
73,449,0,between_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
74,443,0,between_cent,2019,Bruno Traven - Golondrinas,443. Bruno Traven - Golondrinas (0.0)
75,440,0,between_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.0)
76,437,0,between_cent,2019,Moras - Comunal,437. Moras - Comunal (0.0)
77,439,0,between_cent,2019,Amores - Avenida Coyoacán,439. Amores - Avenida Coyoacán (0.0)
78,402,0,between_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.0)
79,428,0,between_cent,2019,Prolongación Uxmal - Av. Popocatépetl (Eje 8),428. Prolongación Uxmal - Av. Popocatépetl (Eje 8) (0.0)
80,394,0,between_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0)
81,391,0,between_cent,2019,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
82,398,0,between_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0)
83,396,0,between_cent,2019,Martín Mendalde - Félix Cuevas,396. Martín Mendalde - Félix Cuevas (0.0)
84,390,0,between_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.0)
85,389,0,between_cent,2019,Santander - Félix Cuevas,389. Santander - Félix Cuevas (0.0)
86,385,0,between_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0)
87,384,0,between_cent,2019,Empresa - Poussin,384. Empresa - Poussin (0.0)
88,383,0,between_cent,2019,Luis Carracci - 2da. cda. de Luis Carracci,383. Luis Carracci - 2da. cda. de Luis Carracci (0.0)
89,373,0,between_cent,2019,Pilares - Gabriel Mancera,373. Pilares - Gabriel Mancera (0.0)
90,366,0,between_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
91,4,0,between_cent,2019,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
92,363,0,between_cent,2019,Holbein - Paulo Ucello,363. Holbein - Paulo Ucello (0.0)
93,357,0,between_cent,2019,Matías Romero - Amores,357. Matías Romero - Amores (0.0)
94,209,0,between_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0)
95,210,0,between_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0)
96,460,0,between_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0)
97,157,0,between_cent,2019,Tepic - Tlacotalpan,157. Tepic - Tlacotalpan (0.0)
98,150,0,between_cent,2019,Campeche - Medellín,150. Campeche - Medellín (0.0)
99,147,0,between_cent,2019,Coahuila - Orizaba,147. Coahuila - Orizaba (0.0)
100,149,0,between_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0)
101,20,0,between_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0)
102,3,0,between_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0)
103,49,0,between_cent,2019,Mazatlán - Juan de la Barrera,49. Mazatlán - Juan de la Barrera (0.0)
104,140,0,between_cent,2019,Mérida - Zacatecas,140. Mérida - Zacatecas (0.0)
105,155,0,between_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0)
106,137,0,between_cent,2019,Álvaro Obregón - Mérida,137. Álvaro Obregón - Mérida (0.0)
107,46,0,between_cent,2019,Durango - Salamanca,46. Durango - Salamanca (0.0)
108,53,0,between_cent,2019,Fernando Montes de Oca - Tula,53. Fernando Montes de Oca - Tula (0.0)
109,133,0,between_cent,2019,Colima - Morelia,133. Colima - Morelia (0.0)
110,36,0,between_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0)
111,447,0,between_cent,2019,Agustín Melgar - Zamora,447. Agustín Melgar - Zamora (0.0)
112,54,0,between_cent,2019,Parque España - Sonora,54. Parque España - Sonora (0.0)
113,123,0,between_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.0)
114,120,0,between_cent,2019,Marsella - Nápoles,120. Marsella - Nápoles (0.0)
115,38,0,between_cent,2019,Cozumel - Puebla,38. Cozumel - Puebla (0.0)
116,86,0,between_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.0)
117,85,0,between_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.0)
118,74,0,between_cent,2019,Nuevo León - Ozuluama,74. Nuevo León - Ozuluama (0.0)
119,182,0,between_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0)
120,71,0,between_cent,2019,Ámsterdam - Michoacán,71. Ámsterdam - Michoacán (0.0)
121,45,0,between_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0)
122,44,0,between_cent,2019,Durango - Veracruz,44. Durango - Veracruz (0.0)
123,153,0,between_cent,2019,Manzanillo - Tlaxcala,153. Manzanillo - Tlaxcala (0.0)
124,151,0,between_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0)
125,242,0,between_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.0)
126,160,0,between_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0)
127,23,0,between_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0)
128,24,0,between_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0)
129,202,0,between_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.0)
130,204,0,between_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0)
131,266,0,between_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
132,26,0,between_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0)
133,239,0,between_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.0)
134,232,0,between_cent,2019,Taine - Rubén Darío,232. Taine - Rubén Darío (0.0)
135,194,0,between_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
136,191,0,between_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0)
137,189,0,between_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.0)
138,187,0,between_cent,2019,General Cano - Gobernador Gregorio V. Gelati,187. General Cano - Gobernador Gregorio V. Gelati (0.0)
139,43,0,between_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0)
140,29,0,between_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.0)
141,28,0,between_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0)
142,169,0,between_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
143,33,0,between_cent,2019,Londres - Florencia,33. Londres - Florencia (0.0)
144,34,0,between_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0)
145,32,0,between_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0)
146,166,0,between_cent,2019,Progreso - Cda. Antonio Maceo,166. Progreso - Cda. Antonio Maceo (0.0)
147,164,0,between_cent,2019,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0)
148,40,0,between_cent,2019,Oaxaca - Puebla,40. Oaxaca - Puebla (0.0)
149,47,0,between_cent,2019,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0)
150,162,0,between_cent,2019,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0)
151,19,0,between_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
152,476,0,between_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
0,0,0.004228298,average_clustering,2019,,
1,0,0.072082703,degree_assortativity,2019,,
2,0,0.072082703,degree_pearson_corr,2019,,
0,111,0.086956522,in_deg_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.087)
1,145,0.086956522,in_deg_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.087)
2,1,0.043478261,in_deg_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
3,254,0.043478261,in_deg_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0435)
4,4,0.043478261,in_deg_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0435)
5,391,0.043478261,in_deg_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0435)
6,369,0.043478261,in_deg_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
7,366,0.043478261,in_deg_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
8,34,0.043478261,in_deg_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0435)
9,327,0.043478261,in_deg_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0435)
10,270,0.043478261,in_deg_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0435)
11,27,0.043478261,in_deg_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0435)
12,260,0.043478261,in_deg_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0435)
13,208,0.043478261,in_deg_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
14,18,0.043478261,in_deg_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
15,206,0.043478261,in_deg_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
16,183,0.043478261,in_deg_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0435)
17,163,0.043478261,in_deg_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0435)
18,141,0.043478261,in_deg_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0435)
19,139,0.043478261,in_deg_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0435)
20,174,0.043478261,in_deg_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
21,449,0.043478261,in_deg_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0435)
22,165,0,in_deg_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
23,158,0,in_deg_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
0,111,0.086956522,out_deg_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.087)
1,1,0.043478261,out_deg_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
2,254,0.043478261,out_deg_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0435)
3,4,0.043478261,out_deg_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0435)
4,391,0.043478261,out_deg_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0435)
5,369,0.043478261,out_deg_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
6,366,0.043478261,out_deg_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
7,34,0.043478261,out_deg_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0435)
8,327,0.043478261,out_deg_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0435)
9,270,0.043478261,out_deg_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0435)
10,27,0.043478261,out_deg_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0435)
11,260,0.043478261,out_deg_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0435)
12,208,0.043478261,out_deg_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
13,18,0.043478261,out_deg_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
14,206,0.043478261,out_deg_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
15,183,0.043478261,out_deg_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0435)
16,165,0.043478261,out_deg_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0435)
17,158,0.043478261,out_deg_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0435)
18,145,0.043478261,out_deg_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0435)
19,141,0.043478261,out_deg_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0435)
20,139,0.043478261,out_deg_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0435)
21,174,0.043478261,out_deg_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
22,449,0.043478261,out_deg_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0435)
23,163,0,out_deg_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0)
0,1,0.043478261,close_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0435)
1,163,0.043478261,close_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0435)
2,369,0.043478261,close_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0435)
3,366,0.043478261,close_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0435)
4,18,0.043478261,close_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0435)
5,206,0.043478261,close_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0435)
6,208,0.043478261,close_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0435)
7,145,0.043478261,close_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0435)
8,111,0.043478261,close_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0435)
9,174,0.043478261,close_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0435)
10,158,0,close_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
11,270,0,close_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
12,4,0,close_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
13,391,0,close_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
14,34,0,close_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0)
15,327,0,close_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
16,27,0,close_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0)
17,165,0,close_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
18,260,0,close_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0)
19,254,0,close_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
20,139,0,close_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
21,141,0,close_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0)
22,183,0,close_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0)
23,449,0,close_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
0,1,0,between_cent,2020,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0)
1,18,0,between_cent,2020,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0)
2,4,0,between_cent,2020,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
3,391,0,between_cent,2020,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
4,369,0,between_cent,2020,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0)
5,366,0,between_cent,2020,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
6,34,0,between_cent,2020,Liverpool - Génova,34. Liverpool - Génova (0.0)
7,327,0,between_cent,2020,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
8,270,0,between_cent,2020,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0)
9,27,0,between_cent,2020,Reforma - Havre,27. Reforma - Havre (0.0)
10,260,0,between_cent,2020,Juárez - Balderas,260. Juárez - Balderas (0.0)
11,254,0,between_cent,2020,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0)
12,208,0,between_cent,2020,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
13,206,0,between_cent,2020,Moliere - Homero,206. Moliere - Homero (0.0)
14,183,0,between_cent,2020,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0)
15,163,0,between_cent,2020,Toluca - Bajío,163. Toluca - Bajío (0.0)
16,165,0,between_cent,2020,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
17,158,0,between_cent,2020,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0)
18,145,0,between_cent,2020,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0)
19,141,0,between_cent,2020,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0)
20,139,0,between_cent,2020,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
21,174,0,between_cent,2020,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0)
22,111,0,between_cent,2020,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0)
23,449,0,between_cent,2020,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
0,0,0,average_clustering,2020,,
1,0,0.269679945,degree_assortativity,2020,,
2,0,0.269679945,degree_pearson_corr,2020,,
